stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
12352,12352,Baseline Rd & Inca Pkwy,Vehicles Travelling West,40.000221,-105.240602,12352,,0,,,1
12424,12424,4100 Block Brighton Blvd,Vehicles Travelling North,39.775695,-104.971751,12424,,0,,,1
12510,12510,S Broadway & Dartmouth Ave,Vehicles Travelling North,39.660901,-104.987463,12510,,0,,,1
12756,12756,S Cherry St & Mississippi Ave,Vehicles Travelling North,39.69747,-104.933954,12756,,0,,,1
12953,12953,Colfax Ave & Pearl St,Vehicles Travelling East,39.73994,-104.979594,12953,,0,,,1
13031,13031,Collyer St & 19th Ave,Vehicles Travelling North,40.192622,-105.098038,13031,,0,,,1
13053,13053,Colorado Blvd & 17th Ave,Vehicles Travelling North,39.744314,-104.940581,13053,,0,,,1
13305,13305,W Dartmouth Ave & S Raleigh St,Vehicles Travelling Northeast,39.659404,-105.042817,13305,,0,,,1
13330,13330,W Dartmouth Ave & S Yates St,Vehicles Travelling Northeast,39.656916,-105.04903,13330,,0,,,1
13355,13355,Del Mar Cir W & 6th Ave,Vehicles Travelling South,39.724986,-104.85042,13355,,0,,,1
13384,13384,Downing St & 4th Ave,Vehicles Travelling North,39.722166,-104.972859,13384,,0,,,1
13396,13396,S Downing St & Colorado Ave,Vehicles Travelling South,39.683736,-104.973482,13396,,0,,,1
13504,13504,Eisenhower Dr & Arapahoe Ave,Vehicles Travelling North,40.014192,-105.2319,13504,,0,,,1
13514,13514,S Elati St & Englewood Pkwy,Vehicles Travelling North,39.655719,-104.993439,13514,,0,,,1
13704,13704,Federal Blvd & W 17th Ave,Vehicles Travelling North,39.744283,-105.025117,13704,,0,,,1
13824,13824,Federal Blvd & W 1st Ave,Vehicles Travelling South,39.717654,-105.025271,13824,,0,,,1
13825,13825,S Federal Blvd & W Jefferson Ave,Vehicles Travelling South,39.650587,-105.025372,13825,,0,,,1
14042,14042,Garrison St & Cole Dr,Vehicles Travelling North,39.810515,-105.100152,14042,,0,,,1
14428,14428,Huron St & W 96th Pl,Vehicles Travelling South,39.871594,-104.996766,14428,,0,,,1
14694,14694,W Jewell Ave & S Wadsworth Blvd,Vehicles Travelling West,39.682315,-105.081967,14694,,0,,,1
14807,14807,Kipling St & W 30th Ave,Vehicles Travelling South,39.758821,-105.109718,14807,,0,,,1
14846,14846,Kipling St & W 8th Pl,Vehicles Travelling North,39.730335,-105.109536,14846,,0,,,1
14859,14859,Kipling St & W Colfax Ave,Vehicles Travelling North,39.740562,-105.109433,14859,,0,,,1
14925,14925,Lamar St & W 70th Ave,Vehicles Travelling North,39.824016,-105.067278,14925,,0,,,1
14942,14942,Larimer St & 25th St,Vehicles Travelling Southwest,39.75774,-104.986501,14942,,0,,,1
14994,14994,Lipan St & W 42nd Ave,Vehicles Travelling North,39.774532,-105.001688,14994,,0,,,1
15277,15277,Maxwell Pl & Elkhart St,Vehicles Travelling Northeast,39.794518,-104.814343,15277,,0,,,1
15369,15369,Mississippi Ave & S Havana St,Vehicles Travelling East,39.696432,-104.864628,15369,,0,,,1
15403,15403,Mississippi Ave & S Madison St,Vehicles Travelling West,39.696614,-104.947087,15403,,0,,,1
15423,15423,Mississippi Ave & S Peoria St,Vehicles Travelling West,39.696719,-104.847663,15423,,0,,,1
15424,15424,W Mississippi Ave & S Pierce St,Vehicles Travelling East,39.695868,-105.071797,15424,,0,,,1
15603,15603,Montview Blvd & Trenton St,Vehicles Travelling East,39.747366,-104.895973,15603,,0,,,1
15861,15861,Pecos St & W 96th Ave,Vehicles Travelling North,39.870657,-105.00552,15861,,0,,,1
16192,16192,Quincy Ave & S Tamarac Pkwy,Vehicles Travelling West,39.638765,-104.896849,16192,,0,,,1
16365,16365,1400 Block Sable Blvd,Vehicles Travelling South,39.738078,-104.81951,16365,,0,,,1
16496,16496,Sheridan Blvd & W 64th Ave,Vehicles Travelling South,39.811838,-105.053429,16496,,0,,,1
16574,16574,S Sheridan Blvd & S Zenobia Way,Vehicles Travelling North,39.686355,-105.05307,16574,,0,,,1
16808,16808,S University Blvd & Belleview Ave,Vehicles Travelling South,39.623507,-104.959995,16808,,0,,,1
16860,16860,S University Blvd & Mississippi Ave,Vehicles Travelling South,39.696332,-104.95939,16860,,0,,,1
16883,16883,Ura Ln & W 102nd Ave,Vehicles Travelling North,39.880925,-105.012068,16883,,0,,,1
16919,16919,Valmont Rd & 34th St,Vehicles Travelling West,40.029283,-105.249075,16919,,0,,,1
17022,17022,S Wadsworth Blvd & W Amherst Ave,Vehicles Travelling South,39.665676,-105.081575,17022,,0,,,1
17157,17157,Washington St & 105th Pl,Vehicles Travelling North,39.88804,-104.977592,17157,,0,,,1
17170,17170,Washington St & 47th Ave,Vehicles Travelling South,39.782014,-104.978737,17170,,0,,,1
17189,17189,Washington St & 66th Ave,Vehicles Travelling North,39.81667,-104.97797,17189,,0,,,1
17199,17199,Washington St & 83rd Dr,Vehicles Travelling South,39.846203,-104.978008,17199,,0,,,1
17219,17219,Washington St & Garland Dr,Vehicles Travelling South,39.891193,-104.977796,17219,,0,,,1
17314,17314,W Yale Ave & S Federal Blvd,Vehicles Travelling West,39.66778,-105.025643,17314,,0,,,1
17348,17348,Yale Ave & S Norman Ct,Vehicles Travelling East,39.667569,-104.908775,17348,,0,,,1
17448,17448,S Yosemite St & Oxford Dr,Vehicles Travelling North,39.640666,-104.884923,17448,,0,,,1
17596,17596,S Potomac St & Arkansas Ave,Vehicles Travelling North,39.692491,-104.831148,17596,,0,,,1
17628,17628,S Buckley Rd & Kent Dr,Vehicles Travelling South,39.647711,-104.791448,17628,,0,,,1
17756,17756,Market St & 16th Street Mall,Vehicles Travelling North,39.749677,-104.99839,17756,,0,,,1
17854,17854,Smith Rd & Quentin St,Vehicles Travelling East,39.766827,-104.844164,17854,,0,,,1
17887,17887,Via Appia & South Boulder Rd,Vehicles Travelling North,39.986257,-105.142175,17887,,0,,,1
17965,17965,N Public Rd & E Geneseo St,Vehicles Travelling North,39.999599,-105.090408,17965,,0,,,1
18375,18375,Hampden Ave & S Dawson St,Vehicles Travelling East,39.652973,-104.819418,18375,,0,,,1
18779,18779,S Chambers Rd & Ohio Ave,Vehicles Travelling North,39.701266,-104.809778,18779,,0,,,1
18809,18809,46th Ave & Dearborn St,Vehicles Travelling West,39.779145,-104.821176,18809,,0,,,1
19040,19040,S University Blvd & Jamison Ave,Vehicles Travelling North,39.577421,-104.960263,19040,,0,,,1
19555,19555,W 112th Ave & Newland St,Vehicles Travelling West,39.899956,-105.069647,19555,,0,,,1
19577,19577,120th Ave & Colorado Blvd,Vehicles Travelling West,39.914042,-104.941303,19577,,0,,,1
20030,20030,Bridge St & S 4th Ave,Vehicles Travelling East,39.986718,-104.817754,20030,,0,,,1
20810,20810,Temple Dr & S Wabash St,Vehicles Travelling West,39.632414,-104.889404,20810,,0,,,1
21058,21058,S Depew St & W Jewell Ave,Vehicles Travelling North,39.681627,-105.057199,21058,,0,,,1
21545,21545,Grant St & Eppinger Blvd,Vehicles Travelling North,39.863935,-104.983513,21545,,0,,,1
22227,22227,S Buckley Rd & Quincy Ave,Vehicles Travelling North,39.639078,-104.791304,22227,,0,,,1
22259,22259,Grant St & Eppinger Blvd,Vehicles Travelling South,39.863928,-104.984123,22259,,0,,,1
22292,22292,S Parker Rd & J Morgan Blvd,Vehicles Travelling Northwest,39.485659,-104.758454,22292,,0,,,1
22333,22333,Iliff Ave & S Dayton St,Vehicles Travelling West,39.674866,-104.879092,22333,,0,,,1
22372,22372,16th Street Mall & Lawrence St,Vehicles Travelling Northwest,39.748444,-104.996392,22372,,0,,,1
22647,22647,Arapahoe Rd & 65th St,Vehicles Travelling East,40.014604,-105.200135,22647,,0,,,1
22993,22993,88th Ave & Devonshire Blvd,Vehicles Travelling West,39.856199,-104.956,22993,,0,,,1
23007,23007,W Kenyon Ave & S Lowell Blvd,Vehicles Travelling East,39.649543,-105.036384,23007,,0,,,1
23261,23261,Hover St & 20th St,Vehicles Travelling North,40.193725,-105.130747,23261,,0,,,1
23516,23516,56th Ave & Quebec St,Vehicles Travelling East,39.798307,-104.905316,23516,,0,,,1
23589,23589,Valley Pkwy & Club Dr,Vehicles Travelling Northwest,39.57266,-105.158647,23589,,0,,,1
23598,23598,S Simms St & W Bowles Ave,Vehicles Travelling North,39.610276,-105.128586,23598,,0,,,1
23822,23822,Amherst Ave & Bates Ave,Vehicles Travelling West,39.664374,-104.767662,23822,,0,,,1
23889,23889,Airport Blvd & 10th Ave,Vehicles Travelling North,39.733125,-104.791058,23889,,0,,,1
24000,24000,5200 Block S Wadsworth Blvd,Vehicles Travelling North,39.620861,-105.090989,24000,,0,,,1
24470,24470,Lowry Blvd & Alton Way,Vehicles Travelling East,39.725439,-104.878023,24470,,0,,,1
24579,24579,W Bowles Ave & W Coal Mine Ave,Vehicles Travelling East,39.609454,-105.147082,24579,,0,,,1
24630,24630,Colfax Ave & Zeno St,Vehicles Travelling East,39.740008,-104.777386,24630,,0,,,1
26078,26078,Syracuse St & Montview Blvd,Vehicles Travelling North,39.748306,-104.898616,26078,,0,,,1
26129,26129,S Jordan Rd & Mainstreet,Vehicles Travelling North,39.515445,-104.793248,26129,,0,,,1
26382,26382,Yale Ave & Brown Dr,Vehicles Travelling East,39.667467,-104.794417,26382,,0,,,1
26384,26384,40th Ave & Salida St,Vehicles Travelling West,39.77294,-104.784299,26384,,0,,,1
26407,26407,Montview Blvd & Peoria St,Vehicles Travelling East,39.747325,-104.846453,26407,,0,,,1
33015,33015,Fremont Ave & S Dillon Ct,Vehicles Travelling East,39.585625,-104.821211,33015,,0,,,1
33109,33109,US 287 & Arapahoe Rd,Vehicles Travelling South,40.017138,-105.103104,33109,,0,,,1
33174,33174,19th St & Kalmia Ave,Vehicles Travelling South,40.041334,-105.27284,33174,,0,,,1
33233,33233,Front Range Ave & Broadway,Vehicles Travelling East,40.062838,-105.282576,33233,,0,,,1
33269,33269,S Tower Rd & Evans Ave,Vehicles Travelling North,39.680576,-104.772279,33269,,0,,,1
33474,33474,Huron St & W 88th Ave,Vehicles Travelling South,39.857148,-104.996756,33474,,0,,,1
33476,33476,S Buckley Rd & Harvard Ave,Vehicles Travelling South,39.670574,-104.791189,33476,,0,,,1
34190,34190,S Hover St & Ken Pratt Blvd,Vehicles Travelling South,40.139868,-105.131018,34190,,0,,,1
34719,34719,W 26th Ave & Irving St,Vehicles Travelling West,39.754886,-105.030208,34719,,0,,,1
34783,34783,Via Varra Rd & Midway Blvd,Vehicles Travelling East,39.940652,-105.125048,34783,,0,,,1
34801,34801,Maxwell Pl & Jebel Ct,Vehicles Travelling West,39.794938,-104.749294,34801,,0,,,1
34873,34873,51st Ave & Deephaven Ct,Vehicles Travelling West,39.786826,-104.820596,34873,,0,,,1
18898,18898,Bergen Park PnR,Vehicles Travelling South,39.691522,-105.363129,18898,,0,33792,,1
33104,33104,104th Ave & Revere St,Vehicles Travelling East,39.885025,-104.843093,33104,,0,33786,,1
33703,33703,30th / Downing Station,Vehicles Travelling North,39.758977,-104.973786,,,1,,,0
26280,26280,I-25 & Broadway Station Gate C1,Vehicles Travelling West,39.701951,-104.989791,26280,,0,33686,,1
25428,25428,Empower Field at Mile High Station,Vehicles Travelling Northeast,39.743543,-105.013526,A,,0,34111,,1
34325,34325,Union Station Gate B6,Vehicles Travelling Northwest,39.754218,-105.001627,34325,,0,33727,,1
18513,18513,Alameda Ave & S Harrison St,Vehicles Travelling East,39.71142,-104.941502,18513,,0,,,1
33149,33149,Alameda Ave & S Colorado Blvd Nearside,Vehicles Travelling West,39.711717,-104.940349,33149,,0,,,1
12954,12954,Colfax Ave & Peoria St,Vehicles Travelling East,39.740056,-104.845858,12954,,0,,,1
34232,34232,Decatur-Federal Station,Vehicles Travelling North,39.737418,-105.024806,,,1,,,0
33561,33561,Sheridan Station,Vehicles Travelling West,39.735147,-105.053616,A,,0,34235,,1
34507,34507,Clear Creek / Federal Station,Vehicles Travelling North,39.804819,-105.022624,,,1,,,0
35367,35367,Eastlake /124th Ave,Vehicles Travelling North,39.922525,-104.962657,,,1,,,0
10081,10081,W 10th Ave & Winona Ct,Vehicles Travelling West,39.733125,-105.047719,10081,,0,,,1
10332,10332,W 17th Ave & Wolff St,Vehicles Travelling West,39.744035,-105.049007,10332,,0,,,1
10334,10334,W 17th Ave & Yates St,Vehicles Travelling East,39.743924,-105.051133,10334,,0,,,1
10345,10345,18th Ave & Washington St,Vehicles Travelling West,39.74491,-104.979029,10345,,0,,,1
10595,10595,23rd Ave & Leyden St,Vehicles Travelling East,39.75102,-104.914753,10595,,0,,,1
10717,10717,28th Ave & Steele St,Vehicles Travelling West,39.757021,-104.950448,10717,,0,,,1
10859,10859,W 32nd Ave & Green Ct,Vehicles Travelling Southwest,39.762605,-105.02739,10859,,0,,,1
10898,10898,W 32nd Ave & Meade St,Vehicles Travelling West,39.762186,-105.03605,10898,,0,,,1
11115,11115,W 44th Ave & Chase St,Vehicles Travelling East,39.776524,-105.05637,11115,,0,,,1
11188,11188,W 44th Ave & Tennyson St,Vehicles Travelling West,39.77662,-105.044261,11188,,0,,,1
11284,11284,W 48th Ave & Golden Ct,Vehicles Travelling West,39.783904,-105.061181,11284,,0,,,1
11805,11805,W 88th Ave & Benton St,Vehicles Travelling East,39.856277,-105.056508,11805,,0,,,1
11980,11980,W Alameda Ave & S Depew St,Vehicles Travelling West,39.71127,-105.058347,11980,,0,,,1
11985,11985,Alameda Ave & S Emerson St,Vehicles Travelling East,39.711054,-104.97651,11985,,0,,,1
12053,12053,Alameda Ave & S Nome St,Vehicles Travelling East,39.711041,-104.850293,12053,,0,,,1
12056,12056,W Alameda Ave & S Oak St,Vehicles Travelling West,39.711068,-105.119592,12056,,0,,,1
12104,12104,Alameda Ave & S Revere St,Vehicles Travelling West,39.711282,-104.838104,12104,,0,,,1
12710,12710,S Chambers Rd & Iliff Ave,Vehicles Travelling North,39.675255,-104.809773,12710,,0,,,1
12882,12882,Colfax Ave & Glencoe St,Vehicles Travelling West,39.740237,-104.926114,12882,,0,,,1
13065,13065,Colorado Blvd & 36th Ave,Vehicles Travelling North,39.767293,-104.94042,13065,,0,,,1
13160,13160,Conifer Rd & Dakin St,Vehicles Travelling Southeast,39.837662,-104.990546,13160,,0,,,1
13212,13212,Dahlia St & Bruce Randolph Ave,Vehicles Travelling North,39.76478,-104.931769,13212,,0,,,1
13400,13400,S Downing St & Evans Ave,Vehicles Travelling South,39.67874,-104.973519,13400,,0,,,1
13408,13408,S Downing St & Harvard Ave,Vehicles Travelling North,39.671166,-104.973401,13408,,0,,,1
13655,13655,W Exposition Ave & S Dale Ct,Vehicles Travelling East,39.703855,-105.02126,13655,,0,,,1
13696,13696,Federal Blvd & W 108th Ave,Vehicles Travelling North,39.892346,-105.02491,13696,,0,,,1
13848,13848,S Federal Blvd & W Stanford Dr,Vehicles Travelling North,39.633698,-105.02524,13848,,0,,,1
13851,13851,S Federal Blvd & W Union Ave,Vehicles Travelling North,39.63198,-105.025257,13851,,0,,,1
13957,13957,W Florida Ave & S Xavier St,Vehicles Travelling West,39.689581,-105.050541,13957,,0,,,1
14132,14132,Hampden Ave & S Akron St,Vehicles Travelling West,39.65317,-104.881952,14132,,0,,,1
14202,14202,Harlan St & W 44th Ave,Vehicles Travelling North,39.777043,-105.062432,14202,,0,,,1
14326,14326,Holly St & 38th Ave,Vehicles Travelling North,39.769133,-104.922235,14326,,0,,,1
14842,14842,Kipling St & W 77th Dr,Vehicles Travelling South,39.836793,-105.110128,14842,,0,,,1
14885,14885,S Kipling St & W Montgomery Ave,Vehicles Travelling South,39.618524,-105.110226,14885,,0,,,1
15009,15009,W Littleton Blvd & S Fox St,Vehicles Travelling East,39.61313,-104.995097,15009,,0,,,1
15104,15104,S Lowell Blvd & W Oxford Ave,Vehicles Travelling North,39.642576,-105.034612,15104,,0,,,1
15162,15162,S Main St & St Vrain Greenbelt,Vehicles Travelling North,40.156324,-105.102357,15162,,0,,,1
15196,15196,Mansfield Ave & Nassau Dr,Vehicles Travelling Southwest,39.643243,-104.777555,15196,,0,,,1
15197,15197,S Reservoir Rd & Mansfield Ave,Vehicles Travelling South,39.646038,-104.772111,15197,,0,,,1
15283,15283,Maxwell Pl & Wheeling St,Vehicles Travelling Northwest,39.794743,-104.832471,15283,,0,,,1
15428,15428,Mississippi Ave & S Quebec St,Vehicles Travelling West,39.695721,-104.904023,15428,,0,,,1
15467,15467,W Mississippi Ave & S Wadsworth Blvd,Vehicles Travelling East,39.696496,-105.081053,15467,,0,,,1
15498,15498,Monaco Pkwy & 17th Ave,Vehicles Travelling North,39.744016,-104.912373,15498,,0,,,1
15766,15766,Parfet St & W 8th Ave,Vehicles Travelling South,39.72889,-105.119503,15766,,0,,,1
15863,15863,Pecos St & W 97th Ave,Vehicles Travelling North,39.874159,-105.005482,15863,,0,,,1
16421,16421,Santa Fe Dr & W 8th Ave,Vehicles Travelling North,39.729147,-104.998562,16421,,0,,,1
16481,16481,Sheridan Blvd & W 52nd Ave,Vehicles Travelling North,39.791607,-105.053077,16481,,0,,,1
16517,16517,Sheridan Blvd & W 84th Ave,Vehicles Travelling South,39.849297,-105.053318,16517,,0,,,1
16686,16686,Table Mesa Dr & S Broadway,Vehicles Travelling Northeast,39.984738,-105.250824,16686,,0,,,1
16779,16779,S Union Blvd & W Alameda Ave,Vehicles Travelling North,39.710364,-105.132889,16779,,0,,,1
16831,16831,S University Blvd & Evans Ave,Vehicles Travelling North,39.678782,-104.959244,16831,,0,,,1
16871,16871,S University Blvd & Virginia Ave,Vehicles Travelling South,39.707262,-104.959406,16871,,0,,,1
17128,17128,Ward Rd & W 62nd Ave,Vehicles Travelling North,39.809306,-105.13775,17128,,0,,,1
17844,17844,S Main St & Quebec Ave,Vehicles Travelling South,40.14157,-105.102641,17844,,0,,,1
17857,17857,30th Ave & Abilene St,Vehicles Travelling East,39.756861,-104.825021,17857,,0,,,1
17957,17957,US 287 & Midway Blvd,Vehicles Travelling North,39.923004,-105.090548,17957,,0,,,1
18011,18011,Hwy 119 & Jay Rd,Vehicles Travelling Southwest,40.050452,-105.235313,18011,,0,,,1
18956,18956,S Chambers Rd & Bates Ave,Vehicles Travelling South,39.663289,-104.81011,18956,,0,,,1
19231,19231,W Hampden Ave & S Harlan St,Vehicles Travelling East,39.652925,-105.062222,19231,,0,,,1
19339,19339,Laurel Ave & McIntire St,Vehicles Travelling West,40.004143,-105.2335,19339,,0,,,1
19373,19373,Denver West Pkwy & Denver West Cir,Vehicles Travelling Southwest,39.744923,-105.155376,19373,,0,,,1
19439,19439,21st Ave & Frontier St,Vehicles Travelling West,40.196152,-105.127941,19439,,0,,,1
19690,19690,63rd St & Gunbarrel Ave,Vehicles Travelling South,40.061524,-105.20695,19690,,0,,,1
19964,19964,W Baseline Rd & N Cornelius St,Vehicles Travelling West,40.000289,-105.092289,19964,,0,,,1
20240,20240,S Buckley Rd & Asbury Ave,Vehicles Travelling South,39.680271,-104.791154,20240,,0,,,1
20481,20481,Arizona Ave & S Birch St,Vehicles Travelling East,39.694718,-104.935899,20481,,0,,,1
20642,20642,W 46th Ave & Navajo St,Vehicles Travelling East,39.780111,-105.003825,20642,,0,,,1
20846,20846,45th Ave & Andes Ct,Vehicles Travelling East,39.777885,-104.771668,20846,,0,,,1
21377,21377,York St & 40th Ave,Vehicles Travelling North,39.772382,-104.959326,21377,,0,,,1
21439,21439,27th Way & Moorhead Ave,Vehicles Travelling South,39.998125,-105.260228,21439,,0,,,1
22002,22002,Huron St & Naiad Dr,Vehicles Travelling North,39.887363,-104.996551,22002,,0,,,1
22219,22219,W 1st Ave & Pierce St,Vehicles Travelling East,39.718433,-105.072694,22219,,0,,,1
22298,22298,S University Blvd & Cherryridge Rd,Vehicles Travelling North,39.635137,-104.959504,22298,,0,,,1
22366,22366,16th Street Mall & Welton St,Vehicles Travelling Northwest,39.744507,-104.991086,22366,,0,,,1
22829,22829,Baseline Rd & Ord Dr,Vehicles Travelling East,40.000078,-105.167367,22829,,0,,,1
22835,22835,Baseline Rd & Elgin Dr,Vehicles Travelling East,40.000089,-105.143488,22835,,0,,,1
22986,22986,88th Ave & 89th Ave,Vehicles Travelling West,39.857032,-104.918175,22986,,0,,,1
23672,23672,3800 Block W 112th Ave,Vehicles Travelling East,39.899529,-105.035657,23672,,0,,,1
23699,23699,Chambers Rd & Green Valley Ranch Blvd,Vehicles Travelling North,39.784676,-104.80949,23699,,0,,,1
